Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-fh7p,branch-inb7,order-l841,order-bvi9,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Audio_Filename,Same_Different,text,embedded,Attend_Condition,Present_Absent,Absent_Present,Length,Pause,Sequence Pause,Sequence_Names,Switch_Names,Stim_Ind,Stim_Name,Non_attend_dim
46,1680030296553,28/03/2023 19:04:56,1680030297033,-4,28/03/2023 15:04:57,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,10,14,2,Screen 2,buttonB,response_button_text,1024.3000001907349,null,,absent,1,0,1,0,null,null,false,1,1,task-ap,Block_2_male_1speaker_absent_pitch_6_serial_2_1fixed.wav,,,,### pitch,,absent,6,10,2000,"['AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-8.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-4.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-16.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_12.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_8.wav']",AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav,2,,fixed
47,1680030296674,28/03/2023 19:04:56,1680030297039,-4,28/03/2023 15:04:57,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,3,15,1,Screen 1,Zone1,content_web_audio,0.39999985694885254,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,false,1,1,task-ap,Block_2_female_1speaker_present_pitch_6_serial_4_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0.wav']",AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav,4,,fixed
48,1680030301418,28/03/2023 19:05:01,1680030301889,-4,28/03/2023 15:05:01,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,3,15,1,Screen 1,Zone1,content_web_audio,4850.199999809265,null,,null,,0,1,0,null,null,false,1,1,task-ap,Block_2_female_1speaker_present_pitch_6_serial_4_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0.wav']",AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav,4,,fixed
49,1680030304135,28/03/2023 19:05:04,1680030304604,-4,28/03/2023 15:05:04,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,3,15,2,Screen 2,buttonA,response_button_text,2710.399999856949,null,,present,1,0,1,0,null,null,false,1,1,task-ap,Block_2_female_1speaker_present_pitch_6_serial_4_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0.wav']",AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav,4,,fixed
50,1680030304249,28/03/2023 19:05:04,1680030304609,-4,28/03/2023 15:05:04,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,12,16,1,Screen 1,Zone1,content_web_audio,0.2999999523162842,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,false,1,1,task-ap,Block_2_male_1speaker_absent_pitch_6_serial_4_1fixed.wav,,,,### pitch,,absent,6,10,2000,"['AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_16.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-16.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_8.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-8.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_12.wav']",AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav,4,,fixed
51,1680030309053,28/03/2023 19:05:09,1680030309460,-4,28/03/2023 15:05:09,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,12,16,1,Screen 1,Zone1,content_web_audio,4850.599999904633,null,,null,,0,1,0,null,null,false,1,1,task-ap,Block_2_male_1speaker_absent_pitch_6_serial_4_1fixed.wav,,,,### pitch,,absent,6,10,2000,"['AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_16.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-16.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_8.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-8.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_12.wav']",AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav,4,,fixed
52,1680030315937,28/03/2023 19:05:15,1680030316401,-4,28/03/2023 15:05:16,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,12,16,2,Screen 2,buttonA,response_button_text,6936.200000047684,null,,present,1,0,1,0,null,null,false,1,1,task-ap,Block_2_male_1speaker_absent_pitch_6_serial_4_1fixed.wav,,,,### pitch,,absent,6,10,2000,"['AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_16.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-16.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_8.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-8.wav'
 'AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_12.wav']",AP_da-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav,4,,fixed
53,1680030316049,28/03/2023 19:05:16,1680030316406,-4,28/03/2023 15:05:16,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,7,17,1,Screen 1,Zone1,content_web_audio,0.20000004768371582,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,false,1,1,task-ap,Block_2_female_1speaker_present_pitch_6_serial_0_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav']",AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav,0,,fixed
54,1680030320783,28/03/2023 19:05:20,1680030321256,-4,28/03/2023 15:05:21,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,7,17,1,Screen 1,Zone1,content_web_audio,4850.200000047684,null,,null,,0,1,0,null,null,false,1,1,task-ap,Block_2_female_1speaker_present_pitch_6_serial_0_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav']",AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav,0,,fixed
55,1680030327108,28/03/2023 19:05:27,1680030327582,-4,28/03/2023 15:05:27,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,7,17,2,Screen 2,buttonB,response_button_text,6320.900000095367,null,,absent,1,0,1,0,null,null,false,1,1,task-ap,Block_2_female_1speaker_present_pitch_6_serial_0_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav']",AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav,0,,fixed
56,1680030327242,28/03/2023 19:05:27,1680030327587,-4,28/03/2023 15:05:27,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,5,18,1,Screen 1,Zone1,content_web_audio,0.39999985694885254,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,false,1,1,task-ap,Block_2_female_1speaker_present_pitch_6_serial_1_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav']",AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav,1,,fixed
57,1680030331983,28/03/2023 19:05:31,1680030332437,-4,28/03/2023 15:05:32,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,5,18,1,Screen 1,Zone1,content_web_audio,4850,null,,null,,0,1,0,null,null,false,1,1,task-ap,Block_2_female_1speaker_present_pitch_6_serial_1_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav']",AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav,1,,fixed
58,1680030336654,28/03/2023 19:05:36,1680030337132,-4,28/03/2023 15:05:37,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,5,18,2,Screen 2,buttonA,response_button_text,4690.100000143051,null,,present,1,0,1,0,null,null,false,1,1,task-ap,Block_2_female_1speaker_present_pitch_6_serial_1_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav']",AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav,1,,fixed
59,1680030336757,28/03/2023 19:05:36,1680030337137,-4,28/03/2023 15:05:37,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,13,19,1,Screen 1,Zone1,content_web_audio,0.39999985694885254,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,false,1,1,task-ap,Block_2_male_1speaker_absent_pitch_6_serial_5_1fixed.wav,,,,### pitch,,absent,6,10,2000,"['AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_8.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_16.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_12.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-16.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav']",AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-8.wav,5,,fixed
60,1680030341517,28/03/2023 19:05:41,1680030341988,-4,28/03/2023 15:05:41,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,13,19,1,Screen 1,Zone1,content_web_audio,4850.699999809265,null,,null,,0,1,0,null,null,false,1,1,task-ap,Block_2_male_1speaker_absent_pitch_6_serial_5_1fixed.wav,,,,### pitch,,absent,6,10,2000,"['AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_8.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_16.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_12.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-16.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav']",AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-8.wav,5,,fixed
61,1680030345705,28/03/2023 19:05:45,1680030346183,-4,28/03/2023 15:05:46,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,13,19,2,Screen 2,buttonA,response_button_text,4190.200000047684,null,,present,1,0,1,0,null,null,false,1,1,task-ap,Block_2_male_1speaker_absent_pitch_6_serial_5_1fixed.wav,,,,### pitch,,absent,6,10,2000,"['AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_8.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_16.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_12.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-16.wav'
 'AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav']",AP_bee-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-8.wav,5,,fixed
62,1680030345811,28/03/2023 19:05:45,1680030346189,-4,28/03/2023 15:05:46,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,11,20,1,Screen 1,Zone1,content_web_audio,0.40000009536743164,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,false,1,1,task-ap,Block_2_male_1speaker_present_pitch_6_serial_2_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_12.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-4.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_16.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_8.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav']",AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-4.wav,2,,fixed
63,1680030350577,28/03/2023 19:05:50,1680030351039,-4,28/03/2023 15:05:51,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,11,20,1,Screen 1,Zone1,content_web_audio,4851.200000047684,null,,null,,0,1,0,null,null,false,1,1,task-ap,Block_2_male_1speaker_present_pitch_6_serial_2_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_12.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-4.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_16.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_8.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav']",AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-4.wav,2,,fixed
64,1680030352751,28/03/2023 19:05:52,1680030353227,-4,28/03/2023 15:05:53,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,11,20,2,Screen 2,buttonA,response_button_text,2183.4000000953674,null,,present,1,0,1,0,null,null,false,1,1,task-ap,Block_2_male_1speaker_present_pitch_6_serial_2_1fixed.wav,,,,### pitch,,present,6,10,2000,"['AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_12.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-4.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_16.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_8.wav'
 'AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav']",AP_goo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-4.wav,2,,fixed
65,1680030352861,28/03/2023 19:05:52,1680030353232,-4,28/03/2023 15:05:53,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,6,21,1,Screen 1,Zone1,content_web_audio,0.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,false,1,1,task-ap,Block_2_female_1speaker_absent_pitch_6_serial_3_1fixed.wav,,,,### pitch,,absent,6,10,2000,"['AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav']",AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav,3,,fixed
66,1680030357617,28/03/2023 19:05:57,1680030358083,-4,28/03/2023 15:05:58,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,6,21,1,Screen 1,Zone1,content_web_audio,4850.5,null,,null,,0,1,0,null,null,false,1,1,task-ap,Block_2_female_1speaker_absent_pitch_6_serial_3_1fixed.wav,,,,### pitch,,absent,6,10,2000,"['AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav']",AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav,3,,fixed
67,1680030361944,28/03/2023 19:06:01,1680030362383,-4,28/03/2023 15:06:02,127771,3,task-sg16,,28503399,,8471463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1321,,Perceptual Organization Pilot - Audio,77,Practice Good,Practice Good,AB,AB,V4-AP-section2,V4-AP-section2,6,21,2,Screen 2,buttonA,response_button_text,4296.200000047684,null,,present,1,0,1,0,null,null,false,1,1,task-ap,Block_2_female_1speaker_absent_pitch_6_serial_3_1fixed.wav,,,,### pitch,,absent,6,10,2000,"['AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav']",AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav,3,,fixed
